customerID,SeniorCitizen,Partner,tenure,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,StreamingTV_No internet service,StreamingTV_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
2193-SFWQW,0,1,1.6506044113476424,0,1.5998335584528416,2.539067722202775,0,1,0,0,1,0,1,0,1,0,0,0
5656-JAMLX,0,0,1.2397363044098286,0,-1.287887449888251,-0.45259199252531307,0,0,1,1,0,1,0,0,1,0,0,0
3462-BJQQA,0,0,-1.0611250944419277,1,0.8448293612420035,-0.7619317560790512,0,1,0,0,0,0,1,0,0,0,1,0
0442-TDYUO,0,1,0.6645209546968894,1,-1.5256117444154476,-0.5486373556315486,0,0,1,1,0,1,0,0,0,0,1,0
6733-LRIZX,0,0,0.4919563497830076,1,1.4978059642351607,0.7705797957862831,0,1,0,0,1,0,1,0,1,0,1,0
9503-XJUME,0,0,0.8288681974720149,0,-1.5392154236444715,-0.5961194648446473,0,0,1,1,0,1,0,0,0,1,0,0
4367-NHWMM,0,0,-1.2665591479108347,1,-1.36066713376353,-0.9948191458301,0,0,0,0,0,0,0,0,0,0,0,1
3727-RJMEO,0,1,-1.0611250944419277,1,0.2976213642545086,-0.8027063554404854,1,1,0,0,0,0,1,0,0,0,1,0
3779-OSWCF,0,1,1.609517600653861,0,0.9621610945923365,1.8652498164133589,0,0,0,0,1,0,1,0,1,1,0,0
6736-DHUQI,0,1,1.4451703578787356,1,0.6213889299052823,1.4646305520164105,0,1,0,0,1,0,0,1,0,0,0,0
3915-ODIYG,1,0,1.1575626830222658,1,0.2326637959359186,0.9246098164259869,0,0,0,0,1,0,0,1,0,0,1,0
1360-RCYRT,0,0,-0.3626493126476446,1,-1.1753170042680765,-0.7062859013228081,0,0,0,0,0,0,0,0,0,0,0,0
2724-FJDYW,0,0,0.2947396584528572,0,-0.3420916514903499,-0.03864596513360985,0,1,0,0,0,0,1,1,0,0,0,0
4451-RWASJ,0,0,-0.6913437981978955,1,-1.5443168033553556,-0.900009376643908,0,0,1,1,0,1,0,1,0,0,0,1
6646-VRFOL,1,1,0.8699550081657963,1,1.0621481369256631,1.414853768380374,1,1,0,0,0,0,1,0,0,0,1,0
3460-TJBWI,0,1,-0.3215625019538632,0,-1.3844735724143222,-0.7370433642610329,0,0,1,1,0,1,0,0,1,0,0,1
5917-HBSDW,0,1,-0.3215625019538632,1,-0.8263826320436082,-0.7040794836084449,0,0,1,1,0,1,0,0,0,0,1,0
5685-IIXLY,0,1,-1.102211905135709,1,0.6356727930957576,-0.8274402980184983,1,1,0,0,0,0,0,0,0,0,1,0
5671-UUNXD,1,0,0.7466945760844522,1,1.2155296202329107,1.2843441605757833,0,1,0,0,0,0,1,1,0,0,1,0
0956-ACVZC,0,0,0.9110418188595777,1,0.9927693728576404,1.2274847760766403,0,1,0,0,0,0,1,0,0,1,0,0
2325-NBPZG,0,0,-1.184385526523272,1,0.32788955053908725,-0.9027012062554313,0,1,0,0,1,0,0,0,0,0,1,0
4250-ZBWLV,0,0,1.486257168572517,0,1.4808013651988807,2.161086303555194,1,1,0,0,0,0,1,1,0,0,1,0
4482-FTFFX,0,0,-1.102211905135709,0,-0.29787969399602165,-0.8771950174773913,0,0,0,0,0,0,0,0,0,0,1,0
8859-DZTGQ,0,0,0.04821879429016904,0,-1.5154089849936792,-0.7014317823512088,0,0,1,1,0,1,0,0,1,0,0,1
0440-MOGPM,0,0,0.37691327984041995,1,0.5319447389744489,0.4344982495344616,0,0,0,0,0,0,1,1,0,0,1,0
0020-JDNXP,0,1,0.0893056049839504,0,-0.12443278382596423,-0.12624074839383373,0,0,0,0,1,0,1,1,0,0,0,1
3752-CQSJI,0,0,-0.7735174195854582,1,-1.5120080651864232,-0.8935004443865362,0,0,1,1,0,1,0,0,0,0,0,1
5025-GOOKI,0,0,-0.4859097447289887,1,-1.5647223221988917,-0.8523948823679475,0,0,1,1,0,1,0,0,0,1,0,0
4698-KVLLG,1,0,0.7877813867782336,0,-0.7780895707805726,-0.578688764901177,0,0,1,1,0,1,0,0,1,1,0,0
5095-AESKG,0,1,-1.184385526523272,1,0.6717225430526721,-0.8985972693067155,1,1,0,0,0,0,0,0,0,1,0,0
2887-JPYLU,0,0,0.37691327984041995,1,-0.6702804128905565,-0.19300694843046792,0,0,0,0,0,0,0,0,0,0,0,0
4770-QAZXN,0,0,-0.7735174195854582,0,-1.5460172632589835,-0.9033851957468839,0,0,1,1,0,1,0,0,0,1,0,0
4896-CPRPF,0,1,0.13039241567773177,1,-1.3419620748236218,-0.6486983989779254,0,0,1,1,0,1,0,0,1,0,0,0
1871-MOWRM,0,1,-0.8146042302792396,0,0.5421474983962169,-0.6234569803256089,1,1,0,0,1,0,0,0,0,0,0,0
9714-EDSUC,0,0,-0.9049952138055586,1,1.0199767313156891,-0.8467023246648901,0,1,0,0,1,0,0,0,0,0,0,1
2027-OAQQC,0,0,0.4590869012279827,1,-0.5393450003111996,-0.08961421433540265,1,0,0,0,0,0,1,0,0,0,0,0
0282-NVSJS,1,1,-0.8146042302792396,1,-1.211026662244265,-0.848754293139248,0,1,0,0,0,0,0,0,0,0,0,1
9090-SGQXL,1,1,1.486257168572517,1,1.365850275713627,2.2154083076828184,1,1,0,0,0,0,1,0,0,0,1,0
6595-YGXIT,1,0,-0.28047569126008187,1,0.8176220027839554,0.005261747382220305,1,1,0,0,0,0,1,0,0,0,1,0
7353-YOWFP,0,0,-1.0200382837481463,0,-1.5188099048009354,-0.9488153364856248,0,0,1,1,0,1,0,1,0,0,0,1
9835-ZIITK,1,1,1.4040835471849542,1,1.562423440573025,2.3001788762686575,1,1,0,0,0,0,1,1,0,0,1,0
8008-ESFLK,0,1,0.8699550081657963,0,1.550520221247629,1.5693030083858066,0,1,0,0,1,0,1,1,0,0,1,0
7537-CBQUZ,1,0,1.28082311510361,1,1.513110103367813,2.0970560614843703,0,1,0,0,1,0,1,0,0,0,1,0
1555-DJEQW,0,1,1.5684307899600796,1,1.6763542541161023,2.4026228507465466,1,1,0,0,1,0,1,0,1,0,0,0
5649-TJHOV,1,0,0.3193917448691261,1,-0.9661604361218309,-0.5504024898030393,1,0,0,0,0,0,0,0,0,0,0,0
0519-XUZJU,0,0,-1.2665591479108347,0,0.19865459786335835,-0.9745862953893883,1,1,0,0,0,0,0,0,0,0,0,1
3363-EWLGO,0,0,-1.102211905135709,0,-1.5290126642227033,-0.9574424297487854,0,0,1,1,0,1,0,0,0,0,0,1
4750-UKWJK,1,1,0.2125660370652945,0,-1.5409158835480994,-0.6846409435449039,0,0,1,1,0,1,0,0,0,0,0,1
6338-AVWCY,0,0,-1.184385526523272,1,-0.8420268631569859,-0.9481092828170286,1,0,0,0,0,0,1,0,0,0,0,1
1689-YQBYY,0,0,-0.8146042302792396,1,0.39760840658783575,-0.6117409022623397,0,1,0,0,0,0,0,0,0,0,1,0
4487-ZYJZK,0,0,0.2536528477590759,0,-1.5409158835480994,-0.6690636344814989,0,0,1,1,0,1,0,0,0,1,0,0
2959-FENLU,0,0,-0.9378646623605836,1,0.6934884298191102,-0.6609881456469291,0,1,0,0,0,0,0,0,0,1,0,0
0708-LGSMF,0,1,-0.7735174195854582,1,0.03200952730781282,-0.6076590294907676,0,0,0,0,1,0,0,0,0,0,1,0
9253-QXKBE,1,1,-0.11612844848495642,1,1.0046725921830368,0.16520496749641783,1,1,0,0,0,0,1,0,0,0,1,0
7634-HLQJR,0,1,0.6234341440031081,0,-1.5256117444154476,-0.557154128008991,0,0,1,1,0,1,0,0,0,1,0,0
0487-RPVUM,0,1,1.1986494937160472,0,1.1730181226422103,1.617027823547485,0,1,0,0,1,0,1,0,0,0,0,0
4079-ULGFR,0,0,-1.0857771808581964,0,-1.5273122043190754,-0.8841452332776357,0,0,1,1,0,1,0,0,0,0,0,1
2516-XSJKX,0,1,-0.0175201028198812,0,0.4605254230220725,0.3738438265666137,0,0,0,0,1,0,1,0,1,0,1,0
0057-QBUQH,0,0,0.4590869012279827,1,-1.353865294149018,-0.533567522642447,0,0,1,1,0,1,0,0,1,0,1,0
9445-SZLCH,0,1,0.17147922637151314,1,1.1032992665934613,0.5201072568517585,1,1,0,0,0,0,1,0,0,0,0,0
6599-SFQVE,0,0,-1.0611250944419277,1,-0.33699027177946594,-0.8555941880537743,0,0,0,0,0,0,0,0,0,0,1,0
8331-ZXFOE,0,0,1.075389061634703,1,0.21055781718875424,0.8913591014705314,0,0,0,0,1,0,0,0,0,1,0,0
4003-FUSHP,0,0,-0.52699655542277,1,-0.11423002440419625,-0.5233959369792321,0,0,0,0,0,0,1,0,0,1,0,0
0356-ERHVT,0,1,-0.855691040973021,1,-0.6464739742397644,-0.7755012250223856,0,1,0,0,0,0,0,0,0,0,0,0
7325-ENZFI,0,0,0.4919563497830076,1,-0.836925483446102,-0.28633841774803653,0,0,0,0,1,0,0,1,0,0,0,0
4884-ZTHVF,1,0,-0.978951473054365,1,0.3176867911173193,-0.6909071698536958,0,1,0,0,0,0,1,0,0,0,1,0
3920-HIHMQ,0,0,-0.2393888805663005,1,-0.5240408611785474,-0.44729659001084104,0,0,0,0,0,0,0,0,0,0,0,1
3055-OYMSE,0,0,0.8699550081657963,1,0.3023826519846671,0.7610260070830899,0,1,0,0,0,0,0,0,0,1,0,0
0613-WUXUM,0,1,1.5684307899600796,1,-1.5545195627771236,-0.38739234906587683,0,0,1,1,0,1,0,0,1,0,1,0
7568-PODML,0,0,-1.2665591479108347,1,-0.6668794930833006,-0.9858169615554976,1,1,0,0,0,0,1,0,0,0,0,1
4458-KVRBJ,0,0,1.1164758723284844,0,-1.3572662139562741,-0.3392483145384691,0,0,1,1,0,1,0,0,0,0,0,1
5349-IECLD,0,0,-1.2254723372170533,0,-0.0601553994688253,-0.9272145070620078,1,1,0,0,0,0,1,0,0,0,1,0
1397-XKKWR,0,0,-1.0200382837481463,0,-1.0069714738089033,-0.8889552238949477,0,1,0,0,1,0,0,1,0,0,0,1
3945-GFWQL,0,0,-0.8146042302792396,1,-0.6923863916377209,-0.7937262353430268,1,0,0,0,0,0,0,0,0,0,1,0
8097-OMULG,0,1,1.1164758723284844,1,0.40270978629871995,0.9984586173257272,0,0,0,0,0,0,1,1,0,0,1,0
6013-BHCAW,0,1,1.1986494937160472,1,0.5472488781071011,1.1900859958181818,0,0,0,0,0,0,1,0,1,0,0,0
0401-WDBXM,0,1,1.642387049208886,1,1.385575610595712,2.3224636951837274,0,1,0,0,1,0,1,0,0,0,0,0
3387-PLKUI,0,1,-0.7735174195854582,0,-1.5681232420061477,-0.8949346159008724,0,0,1,1,0,1,0,0,0,0,0,1
6096-EGVTU,0,1,-0.03395482709739368,0,-1.36066713376353,-0.3017392133942926,0,0,1,1,0,1,0,1,0,0,0,1
3797-VTIDR,0,1,-1.2665591479108347,1,-1.4099804709687422,-0.9954590069672655,1,0,0,0,0,0,0,0,0,0,1,0
5081-NWSUP,0,0,-0.8967778516668024,0,-0.0002992108611190514,-0.703285173231274,0,1,0,0,0,0,0,1,0,0,0,1
2580-ATZSQ,0,1,1.3629967364911728,0,-0.12103186401870815,0.7037694673953616,0,0,0,0,1,0,0,1,0,0,0,0
8085-MSNLK,0,1,1.2397363044098286,0,1.6678519545979622,2.035254301305053,0,1,0,0,1,0,1,0,1,0,0,1
9691-HKOVS,0,0,0.952128629553359,1,0.8584330404710278,1.1639620100801202,0,0,0,0,0,0,1,1,0,0,1,0
9881-VCZEP,0,1,-0.28047569126008187,0,-0.3675985500447701,-0.3999248016834605,0,0,0,0,0,0,0,0,0,0,1,0
9526-BIHHD,0,0,-1.2665591479108347,0,-1.1936819712272593,-0.9927009848243113,1,0,0,0,1,0,0,0,0,0,0,1
8757-TFHHJ,0,0,-1.2665591479108347,1,-0.5138381017567795,-0.9838311856125707,0,0,0,0,1,0,0,0,0,0,1,0
4523-WXCEF,0,1,1.1164758723284844,0,1.2308337593655623,1.6595013645489791,1,1,0,0,0,0,1,0,0,0,1,0
1468-DEFNC,1,1,1.3219099257973914,1,-1.3776717327998103,-0.3224133473778769,0,0,1,1,0,1,0,0,1,0,0,0
5119-KEPFY,0,1,0.17147922637151314,1,0.6356727930957576,0.512318602320056,0,1,0,0,0,0,1,0,0,0,1,0
8364-TRMMK,0,0,-1.184385526523272,1,-0.48493028339510313,-0.9390409060109951,1,0,0,0,0,0,0,0,0,0,1,0
0916-KNFAJ,0,1,1.1986494937160472,1,0.4469217437930482,0.8593660446122632,0,0,0,0,1,0,0,0,1,0,0,1
8319-QBEHW,0,0,-0.2393888805663005,1,-0.8488287027714979,-0.5540430790317388,0,0,0,0,0,0,1,1,0,0,0,0
3063-QFSZL,0,0,-1.2665591479108347,1,-0.3233865925504419,-0.9813599977724837,1,0,0,0,0,0,0,0,0,0,1,0
8775-LHDJH,1,1,-1.2665591479108347,1,0.8737371796036795,-0.965826817063366,1,1,0,0,0,0,1,0,0,0,1,0
9625-QNLUX,0,1,1.486257168572517,1,1.3039535352215672,2.1160091896507507,0,1,0,0,1,0,1,0,1,0,1,0
3097-NQYSN,1,1,-1.2254723372170533,1,-0.09212404565703187,-0.9368124241194883,1,1,0,0,0,0,1,0,0,0,1,0
4024-CSNBY,0,1,1.6506044113476424,1,0.9978707525685246,2.0168748417444067,0,1,0,0,1,0,0,0,0,0,0,0
7110-BDTWG,0,1,1.609517600653861,1,-0.4703063282239022,0.4343658644715997,0,0,0,0,0,0,0,0,1,0,1,0
7493-GVFIO,0,0,1.0343022509409217,0,-1.5086071453791674,-0.45294501935961123,0,0,1,1,0,1,0,0,1,1,0,0
0690-SRQID,0,0,-1.1432987158294905,1,-1.5392154236444715,-0.9759984027265809,0,0,1,1,0,1,0,0,0,0,0,1
9605-WGJVW,1,0,-1.2665591479108347,1,0.17994953892345028,-0.9748290013379685,0,1,0,0,0,0,0,0,0,0,1,0
9114-DPSIA,0,0,1.6506044113476424,0,0.5472488781071011,1.5315732654701937,0,0,0,0,0,0,0,0,1,1,0,0
4700-UBQMV,0,1,-0.44482293403520734,1,-0.04008997260601463,-0.321927935480717,0,0,0,0,1,0,1,0,0,0,0,0
7711-GQBZC,0,1,1.609517600653861,1,-1.367468973378042,-0.206841187499526,0,0,1,1,0,1,0,0,0,0,0,0
3565-UNOCC,1,0,-0.11612844848495642,1,1.161114903316814,0.2972370035239191,1,1,0,0,0,0,1,0,0,0,1,0
4627-MIHJH,1,0,1.5273439792662982,0,1.366530459675078,2.2894998145311396,0,1,0,0,0,0,1,0,1,1,0,0
9795-NREXC,0,1,0.6316515061418645,1,0.6832856703973422,1.4143683564832137,0,1,0,0,1,0,1,0,1,1,0,0
8573-CGOCC,0,0,-0.6502569875041141,0,-1.5358145038372155,-0.8756725892544805,0,0,1,1,0,1,0,0,0,1,0,0
7356-AYNJP,0,0,-1.1432987158294905,1,-1.3946763318360904,-0.9627819606175446,0,0,1,1,0,1,0,0,0,0,1,0
9249-FXSCK,0,0,0.8288681974720149,1,1.3614290799641935,1.6050249111813488,1,1,0,0,1,0,1,0,0,1,0,0
5493-SDRDQ,0,0,-1.2254723372170533,1,-0.33358935197220985,-0.9557876164630129,1,0,0,0,1,0,0,0,0,0,0,1
6286-SUUWT,0,0,-1.2665591479108347,0,-1.5290126642227033,-0.9970034993673198,0,0,1,1,0,1,0,0,0,0,0,1
4819-HJPIW,0,0,-0.5680833661165514,0,-1.35216483424539,-0.7954031128059428,0,0,0,0,0,0,0,0,0,0,0,1
8654-DHAOW,0,0,-1.2254723372170533,0,-0.3658980901411422,-0.960950633914623,0,0,0,0,0,0,0,0,0,0,1,0
5438-QMDDL,0,1,-0.33799722623137574,1,-0.17374612103117673,-0.5067816115900764,0,0,0,0,0,0,0,0,0,0,0,1
9812-GHVRI,0,0,0.3358264691466386,0,0.6441750926138977,0.5529166882643411,0,1,0,0,0,0,0,0,0,0,0,0
5553-AOINX,1,1,1.4040835471849542,1,1.3600687120412918,2.035276365482197,0,1,0,0,0,0,1,0,0,0,1,0
1228-ZLNBX,0,0,-0.44482293403520734,0,0.3533964490935075,-0.31268304525753465,0,1,0,0,0,0,0,0,0,0,0,1
4226-KKDON,0,0,-0.978951473054365,1,0.05921688576586142,-0.7759204443881146,0,0,0,0,0,0,1,0,0,0,1,0
3831-YCPUO,0,1,1.6506044113476424,1,1.516511023175069,2.4604309948628655,0,1,0,0,0,0,1,0,0,0,1,0
7445-WMRBW,0,0,0.6645209546968894,1,0.30408311188829495,0.5746057743965327,0,0,0,0,0,0,1,1,0,0,0,0
3308-DGHKL,0,0,1.5273439792662982,1,-1.248436780124081,-0.36687266432229787,0,0,1,1,0,1,0,0,1,0,1,0
9924-JPRMC,0,0,1.6506044113476424,1,1.8123910464063433,2.765909527416468,0,1,0,0,1,0,1,0,1,0,1,0
0080-EMYVY,0,0,-0.7324306088916769,0,-0.4577229249370548,-0.6846188793677603,0,0,0,0,0,0,0,1,0,1,0,0
6218-KNUBD,0,0,-1.0611250944419277,0,-0.18564934035657263,-0.8480041111163645,0,0,0,0,0,0,1,0,0,0,1,0
7337-CINUD,0,1,-0.978951473054365,0,-1.5443168033553556,-0.9354885734908703,0,0,1,1,0,1,0,0,1,0,0,0
7609-NRNCA,0,0,-0.6091701768103328,1,-1.5426163434517275,-0.8818726230318416,0,0,1,1,0,1,0,1,0,0,0,1
0623-EJQEG,0,0,1.3629967364911728,0,0.9740643139177324,1.672453036532292,0,1,0,0,1,0,0,1,0,0,1,0
7153-CHRBV,0,1,1.0343022509409217,1,-0.19075072006745686,0.43910966255748085,0,0,0,0,1,0,0,1,0,0,0,1
0871-URUWO,0,0,-0.7735174195854582,1,1.269944337149007,-0.40610277128367783,1,1,0,0,0,0,1,0,0,0,1,0
9190-MFJLN,1,0,-0.52699655542277,1,1.0539859293882494,-0.22124909517431846,1,1,0,0,0,0,1,0,0,0,1,0
6198-PNNSZ,0,1,0.9932154402471404,0,1.5267137825968369,1.6902808916643475,0,1,0,0,1,0,1,1,0,0,1,0
3317-VLGQT,0,0,-0.7324306088916769,1,0.4486222036966761,-0.5105104575273504,0,1,0,0,0,0,0,0,0,0,1,0
4132-POCZS,0,1,0.8288681974720149,1,-0.850529162675126,-0.1140171942562609,0,0,0,0,1,0,0,0,0,0,1,0
5614-DNZCE,0,0,1.075389061634703,1,-0.0002992108611190514,0.6690625167484264,0,0,0,0,1,0,0,0,1,1,0,0
1095-JUDTC,0,0,0.6234341440031081,1,1.254980289997081,0.9819766769994334,1,1,0,0,0,0,1,0,0,0,1,0
3896-RCYYE,0,0,1.4451703578787356,1,-0.3914049886955624,0.5736128864250691,0,1,0,0,0,0,1,0,0,1,0,0
9638-JIQYA,0,0,-1.2254723372170533,1,-1.36066713376353,-0.9838753139668581,0,0,0,0,0,0,0,0,0,1,0,0
3258-SANFR,1,0,-1.0611250944419277,0,-0.6872850119268366,-0.8837922064433376,0,0,0,0,0,0,0,0,0,1,0,0
3726-TBHQT,0,1,1.609517600653861,1,1.66955241450159,2.602083012124991,0,1,0,0,1,0,1,0,1,0,1,0
3190-ITQXP,0,1,0.5823473333093268,0,-1.5188099048009354,-0.6129103036509522,0,0,1,1,0,1,0,0,1,0,0,0
0870-VEMYL,0,0,-1.102211905135709,0,-0.3761008495629102,-0.8911616416093111,1,0,0,0,1,0,0,0,0,1,0,0
4833-QTJNO,1,1,1.4451703578787356,0,0.6441750926138977,1.4604383583591203,0,1,0,0,1,0,0,0,0,0,0,0
3039-MJSLN,0,0,-1.184385526523272,0,-1.5205103647045632,-0.9834781587782726,0,0,1,1,0,1,0,0,0,0,0,0
0178-CIIKR,0,0,-1.184385526523272,0,-1.5290126642227033,-0.9802126605610149,0,0,1,1,0,1,0,0,0,0,0,1
5385-SUIRI,0,1,0.8288681974720149,1,1.3362622733904994,1.4514141099073743,1,1,0,0,1,0,1,0,0,0,1,0
3982-XWFZQ,0,1,0.4180000905342013,1,-0.4985339626241272,-0.033372626796281384,1,0,0,0,0,0,0,0,0,0,1,0
5774-QPLTF,0,1,0.7466945760844522,1,-1.5154089849936792,-0.5914639234673407,0,0,1,1,0,1,0,1,0,0,0,1
2322-VCZHZ,1,0,-0.3626493126476446,1,0.5805778922182098,-0.11260508691906845,0,1,0,0,0,0,0,0,0,0,1,0
5010-IPEAQ,0,1,1.4451703578787356,0,-0.36419763023751406,0.5933823891457645,0,0,0,0,1,0,1,0,1,0,1,0
4009-ALQFH,0,0,-0.28047569126008187,1,1.176419042449466,0.03961567119485743,1,1,0,0,0,0,1,0,0,0,1,0
6383-ZTSIW,1,1,0.4180000905342013,0,1.1628153632204419,0.7054684090354213,0,1,0,0,1,0,1,0,0,0,0,1
8990-YOZLV,0,0,1.5273439792662982,1,0.06771918528400149,1.0143448248691431,0,0,0,0,1,0,0,0,1,0,0,1
3069-SSVSN,0,0,-1.2665591479108347,0,-1.3283583955945977,-0.9943999264643711,0,0,0,0,0,0,0,1,0,0,0,1
5222-IMUKT,0,0,0.14682713995524424,0,0.6047244228497279,0.26133858731122783,0,1,0,0,0,0,1,0,0,0,1,0
3627-FCRDW,0,0,-0.9378646623605836,0,0.2071568973814984,-0.7090218592886187,1,1,0,0,0,0,0,0,0,0,1,0
7562-GSUHK,0,0,-0.6502569875041141,1,0.9621610945923365,-0.31135919462891665,1,1,0,0,0,0,0,0,0,1,0,0
6685-XSHHU,0,1,1.1575626830222658,1,-1.495003466150143,-0.4451343006507651,0,0,1,1,0,1,0,0,1,0,0,0
8901-UPRHR,0,1,1.6506044113476424,1,1.5063082637533007,2.3971288706377822,0,1,0,0,0,0,1,0,1,0,0,0
4903-UYAVB,0,1,-1.102211905135709,0,-1.5494181830662395,-0.95018331546853,1,0,1,1,0,1,0,0,0,0,0,1
0118-JPNOY,1,0,-0.2393888805663005,1,0.7104930288553903,-0.03778546222500804,0,1,0,0,1,0,1,0,0,1,0,0
6776-TLWOI,0,0,-1.184385526523272,0,-1.5324135840299593,-0.9773222533551988,1,0,1,1,0,1,0,0,0,0,0,1
3845-FXCYS,0,0,-1.274776510049591,1,-1.5392154236444715,-0.9920390595100024,0,0,1,1,0,1,0,0,0,0,1,0
5857-XRECV,0,0,-1.2254723372170533,1,-1.5103076052827953,-0.98892801053275,0,0,1,1,0,1,0,1,0,0,0,0
0725-CXOTM,0,0,0.17147922637151314,1,0.8414284414347476,0.47165432384433986,0,0,0,0,1,0,1,1,0,1,0,0
4343-EJVQB,0,0,-1.0200382837481463,1,0.3210877109245751,-0.7703382075707755,0,1,0,0,1,0,0,0,0,0,0,1
9000-PLFUZ,1,1,0.4344348148117138,1,-0.5257413210821753,0.2772468590317875,0,0,0,0,0,0,1,0,1,1,0,0
3427-GGZZI,0,1,-0.52699655542277,1,0.8227233824948391,-0.2905747397596142,0,1,0,0,0,0,0,0,0,0,1,0
7779-ORAEL,1,0,0.5412605226155454,1,0.3482950693826237,0.5300140723892498,0,0,0,0,1,0,0,0,0,1,0,0
0644-OQMDK,1,0,-1.1432987158294905,1,0.8696560758349722,-0.8761359369744969,0,1,0,0,0,0,0,0,0,0,1,0
4077-CROMM,0,1,-0.03395482709739368,1,0.8060588754392842,0.42547400108271544,1,1,0,0,0,0,1,0,0,0,1,0
3154-CFSZG,0,1,0.9439112674146026,0,0.8550321206637714,0.8198711675251598,0,1,0,0,1,0,0,0,0,0,1,0
2868-MZAGQ,0,0,-1.2665591479108347,1,0.4877327814801206,-0.9708353852749707,1,1,0,0,0,0,0,0,0,0,1,0
4847-QNOKA,0,0,-1.2665591479108347,1,-0.6804831723123247,-0.9859934749726468,1,0,0,0,0,0,0,0,0,0,0,0
2220-IAHLS,0,0,-1.2665591479108347,0,-1.5477177231626116,-0.9972462053158997,0,0,1,1,0,1,0,0,0,1,0,0
1658-XUHBX,1,0,0.9932154402471404,1,0.8108201631694432,1.3544641155382495,0,1,0,0,0,0,0,0,0,1,0,0
6379-RXJRQ,0,1,-0.8967778516668024,1,0.17654861911619396,-0.714714416991676,1,1,0,0,0,0,0,0,0,0,1,0
2378-HTWFW,1,0,0.13039241567773177,0,0.8873408588327039,0.39769520205888126,0,1,0,0,1,0,0,0,0,1,0,0
8650-RHRKE,0,0,-1.1432987158294905,1,-1.1991234429188689,-0.9535150062172186,1,0,0,0,0,0,0,0,0,0,1,0
4377-VDHYI,0,1,0.007131983596387677,1,0.8805390192181917,0.3285681350678783,0,1,0,0,1,0,0,0,0,0,1,0
0475-RIJEP,0,0,0.4590869012279827,1,0.6856663142624212,0.4794871067303297,1,1,0,0,0,0,0,0,0,0,1,0
1260-TTRXI,0,0,-1.1432987158294905,0,-0.3607967104302582,-0.9196244301245979,1,0,0,0,0,0,0,0,0,0,1,0
3719-TDVQB,0,1,0.9110418188595777,1,-1.5630218622952636,-0.5507996449916247,0,0,1,1,0,1,0,0,0,0,0,1
6328-ZPBGN,1,0,-0.855691040973021,1,1.0284790308338292,-0.5655605795007153,1,1,0,0,0,0,1,0,0,0,0,0
0201-MIBOL,1,0,1.4944745307112732,1,1.275045716859891,1.850113790892827,0,1,0,0,1,0,1,0,0,0,0,0
4937-QPZPO,0,1,1.1986494937160472,1,1.1900227216784904,1.748397934260678,0,1,0,0,0,0,1,1,0,0,1,0
2925-VDZHY,0,0,1.6506044113476424,0,0.8091197032658153,1.8631316554075705,0,0,0,0,1,0,1,0,1,1,0,0
6981-TDRFT,0,1,0.5001737119217641,1,-0.3607967104302582,0.016690991142622368,0,0,0,0,0,0,1,1,0,0,1,0
3413-CSSTH,0,0,0.37691327984041995,1,-0.31318383312867365,-0.018413114692898008,0,0,0,0,0,0,0,0,0,0,0,0
8033-VCZGH,0,1,0.7466945760844522,1,1.3277599738723593,1.3026794917821425,0,1,0,0,0,0,1,1,0,0,1,0
4789-KWMXN,0,1,1.075389061634703,1,0.967602566283946,1.322316609439976,1,1,0,0,1,0,1,1,0,0,1,0
0224-NIJLP,0,1,-0.978951473054365,0,-1.5222108246081913,-0.9327746797022034,0,0,1,1,0,1,0,0,1,0,0,1
7542-CYDDM,0,0,-1.01182092160939,0,-1.5256117444154476,-0.847606955927779,0,0,1,1,0,1,0,0,0,0,1,0
4718-WXBGI,0,1,1.6506044113476424,1,0.9196495970016362,1.9132394017007612,0,0,0,0,1,0,1,0,0,1,0,0
2867-UIMSS,0,0,-1.2665591479108347,0,0.530244279070821,-0.9702837808463799,1,1,0,0,0,0,0,0,0,0,1,0
8495-PRWFH,1,0,0.4180000905342013,0,-0.3148842930323018,0.06287131390424679,0,0,0,0,0,0,0,0,0,0,1,0
0439-IFYUN,1,0,-0.5680833661165514,1,0.3329909302499715,-0.4345214314446775,0,1,0,0,0,0,0,0,0,0,1,0
5716-LIBJC,0,0,-0.7735174195854582,1,1.3345618134868715,-0.4325356555017505,0,1,0,0,0,0,1,1,0,0,1,0
2868-LLSKM,0,0,1.486257168572517,1,0.637373252999386,1.5242479586585074,0,1,0,0,0,0,0,1,0,0,0,0
8111-RKSPX,0,0,-1.1432987158294905,1,0.24796793506857082,-0.8709729195228867,1,1,0,0,0,0,0,0,0,0,0,0
2988-QRAJY,0,0,1.5273439792662982,1,1.535216082114977,2.273260580153425,0,1,0,0,1,0,1,0,1,1,0,0
1585-MQSSU,0,0,-0.6091701768103328,1,-0.45602246503342686,-0.6084312756907947,1,0,0,0,0,0,0,0,0,0,1,0
0071-NDAFP,0,1,-0.28047569126008187,0,-1.340261614919994,-0.727533703912127,0,0,1,1,0,1,0,0,0,1,0,0
2856-NNASM,1,0,0.4590869012279827,1,0.8380275216274913,0.6961131979265209,1,1,0,0,0,0,1,0,0,0,0,1
